Time,X,Y,Z,Roll,Pitch,Yaw
307 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
331 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
354 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
376 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
400 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
423 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
459 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
483 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
509 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
535 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
570 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
594 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
618 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
642 13 18 16 17 12 2021,-11966.142578,9177.259766,1.526047,0.0,0.0,-63.092754
668 13 18 16 17 12 2021,-11966.142578,9177.260742,1.525045,0.0,0.0,-63.093781
703 13 18 16 17 12 2021,-11966.141602,9177.263672,1.522626,0.0,0.0,-63.096272
727 13 18 16 17 12 2021,-11966.140625,9177.268555,1.519264,0.0,0.0,-63.099728
753 13 18 16 17 12 2021,-11966.139648,9177.274414,1.514943,0.0,0.0,-63.104183
777 13 18 16 17 12 2021,-11966.138672,9177.28125,1.509692,0.0,0.0,-63.109585
802 13 18 16 17 12 2021,-11966.138672,9177.28125,1.509692,0.0,0.0,-63.109585
836 13 18 16 17 12 2021,-11966.138672,9177.292969,1.502158,0.0,0.0,-63.123592
859 13 18 16 17 12 2021,-11966.138672,9177.305664,1.49391,0.0,0.0,-63.138935
885 13 18 16 17 12 2021,-11966.138672,9177.305664,1.49391,0.0,0.0,-63.138935
911 13 18 16 17 12 2021,-11966.140625,9177.323242,1.484928,0.0,0.0,-63.16571
948 13 18 16 17 12 2021,-11966.142578,9177.342773,1.474929,0.0,0.0,-63.19553
973 13 18 16 17 12 2021,-11966.144531,9177.364258,1.464301,0.0,0.0,-63.2272
996 13 18 16 17 12 2021,-11966.146484,9177.386719,1.45311,0.0,0.0,-63.260582
19 14 18 16 17 12 2021,-11966.149414,9177.410156,1.441356,0.0,0.0,-63.295605
43 14 18 16 17 12 2021,-11966.152344,9177.43457,1.429043,0.0,0.0,-63.332306
80 14 18 16 17 12 2021,-11966.155273,9177.460938,1.415808,0.0,0.0,-63.371742
103 14 18 16 17 12 2021,-11966.158203,9177.488281,1.402118,0.0,0.0,-63.412552
127 14 18 16 17 12 2021,-11966.161133,9177.516602,1.38793,0.0,0.0,-63.454845
150 14 18 16 17 12 2021,-11966.161133,9177.516602,1.38793,0.0,0.0,-63.454845
173 14 18 16 17 12 2021,-11966.177734,9177.548828,1.378341,0.0,0.0,-63.491005
197 14 18 16 17 12 2021,-11966.195312,9177.582031,1.368355,0.0,0.0,-63.528645
220 14 18 16 17 12 2021,-11966.212891,9177.616211,1.357982,0.0,0.0,-63.567768
257 14 18 16 17 12 2021,-11966.231445,9177.65332,1.346961,0.0,0.0,-63.609322
282 14 18 16 17 12 2021,-11966.250977,9177.691406,1.335579,0.0,0.0,-63.652237
305 14 18 16 17 12 2021,-11966.271484,9177.730469,1.323915,0.0,0.0,-63.696209
329 14 18 16 17 12 2021,-11966.291992,9177.770508,1.311947,0.0,0.0,-63.741337
354 14 18 16 17 12 2021,-11966.313477,9177.811523,1.299707,0.0,0.0,-63.787483
391 14 18 16 17 12 2021,-11966.334961,9177.854492,1.286967,0.0,0.0,-63.835526
413 14 18 16 17 12 2021,-11966.357422,9177.897461,1.274065,0.0,0.0,-63.884171
436 14 18 16 17 12 2021,-11966.379883,9177.941406,1.261017,0.0,0.0,-63.933346
458 14 18 16 17 12 2021,-11966.402344,9177.985352,1.247854,0.0,0.0,-63.982983
479 14 18 16 17 12 2021,-11966.424805,9178.029297,1.234614,0.0,0.0,-64.032913
502 14 18 16 17 12 2021,-11966.447266,9178.074219,1.221283,0.0,0.0,-64.083176
525 14 18 16 17 12 2021,-11966.470703,9178.119141,1.207896,0.0,0.0,-64.133652
547 14 18 16 17 12 2021,-11966.470703,9178.119141,1.207896,0.0,0.0,-64.133652
571 14 18 16 17 12 2021,-11966.517578,9178.166992,1.204272,0.0,0.0,-64.167313
595 14 18 16 17 12 2021,-11966.564453,9178.214844,1.200632,0.0,0.0,-64.201126
619 14 18 16 17 12 2021,-11966.611328,9178.262695,1.19699,0.0,0.0,-64.23497
643 14 18 16 17 12 2021,-11966.658203,9178.310547,1.19335,0.0,0.0,-64.268784
680 14 18 16 17 12 2021,-11966.706055,9178.359375,1.189661,0.0,0.0,-64.303055
703 14 18 16 17 12 2021,-11966.753906,9178.408203,1.185992,0.0,0.0,-64.337135
727 14 18 16 17 12 2021,-11966.800781,9178.456055,1.182348,0.0,0.0,-64.370987
751 14 18 16 17 12 2021,-11966.847656,9178.503906,1.178733,0.0,0.0,-64.404564
775 14 18 16 17 12 2021,-11966.894531,9178.550781,1.175154,0.0,0.0,-64.43782
798 14 18 16 17 12 2021,-11966.94043,9178.597656,1.171615,0.0,0.0,-64.470688
836 14 18 16 17 12 2021,-11966.986328,9178.644531,1.168072,0.0,0.0,-64.503609
861 14 18 16 17 12 2021,-11967.032227,9178.69043,1.164576,0.0,0.0,-64.536079
888 14 18 16 17 12 2021,-11967.077148,9178.736328,1.161131,0.0,0.0,-64.568092
926 14 18 16 17 12 2021,-11967.12207,9178.78125,1.157702,0.0,0.0,-64.599937
950 14 18 16 17 12 2021,-11967.166016,9178.826172,1.154339,0.0,0.0,-64.631195
976 14 18 16 17 12 2021,-11967.208984,9178.870117,1.151043,0.0,0.0,-64.661797
14 15 18 16 17 12 2021,-11967.250977,9178.913086,1.147782,0.0,0.0,-64.692093
40 15 18 16 17 12 2021,-11967.291992,9178.955078,1.144598,0.0,0.0,-64.721672
65 15 18 16 17 12 2021,-11967.332031,9178.996094,1.141495,0.0,0.0,-64.750488
89 15 18 16 17 12 2021,-11967.371094,9179.036133,1.138476,0.0,0.0,-64.778534
125 15 18 16 17 12 2021,-11967.40918,9179.075195,1.135516,0.0,0.0,-64.80603
149 15 18 16 17 12 2021,-11967.446289,9179.113281,1.132648,0.0,0.0,-64.832664
172 15 18 16 17 12 2021,-11967.482422,9179.150391,1.129871,0.0,0.0,-64.858459
196 15 18 16 17 12 2021,-11967.517578,9179.185547,1.127185,0.0,0.0,-64.883423
221 15 18 16 17 12 2021,-11967.551758,9179.219727,1.124589,0.0,0.0,-64.907524
244 15 18 16 17 12 2021,-11967.583984,9179.25293,1.122087,0.0,0.0,-64.930771
280 15 18 16 17 12 2021,-11967.615234,9179.285156,1.119656,0.0,0.0,-64.953346
304 15 18 16 17 12 2021,-11967.645508,9179.316406,1.117318,0.0,0.0,-64.975075
329 15 18 16 17 12 2021,-11967.674805,9179.345703,1.11507,0.0,0.0,-64.995956
352 15 18 16 17 12 2021,-11967.703125,9179.374023,1.112914,0.0,0.0,-65.015991
375 15 18 16 17 12 2021,-11967.730469,9179.401367,1.110848,0.0,0.0,-65.035187
399 15 18 16 17 12 2021,-11967.755859,9179.427734,1.10887,0.0,0.0,-65.053574
436 15 18 16 17 12 2021,-11967.780273,9179.453125,1.106965,0.0,0.0,-65.071251
459 15 18 16 17 12 2021,-11967.803711,9179.477539,1.105146,0.0,0.0,-65.088158
483 15 18 16 17 12 2021,-11967.826172,9179.5,1.103412,0.0,0.0,-65.104271
508 15 18 16 17 12 2021,-11967.847656,9179.521484,1.10176,0.0,0.0,-65.119637
532 15 18 16 17 12 2021,-11967.868164,9179.541992,1.100188,0.0,0.0,-65.134224
554 15 18 16 17 12 2021,-11967.887695,9179.561523,1.098695,0.0,0.0,-65.148087
578 15 18 16 17 12 2021,-11967.90625,9179.580078,1.097278,0.0,0.0,-65.161263
614 15 18 16 17 12 2021,-11967.923828,9179.597656,1.095925,0.0,0.0,-65.17382
638 15 18 16 17 12 2021,-11967.94043,9179.614258,1.094644,0.0,0.0,-65.185722
663 15 18 16 17 12 2021,-11967.956055,9179.630859,1.093432,0.0,0.0,-65.196983
688 15 18 16 17 12 2021,-11967.970703,9179.646484,1.092287,0.0,0.0,-65.207619
726 15 18 16 17 12 2021,-11967.985352,9179.661133,1.091199,0.0,0.0,-65.217728
751 15 18 16 17 12 2021,-11967.985352,9179.661133,1.091199,0.0,0.0,-65.217728
777 15 18 16 17 12 2021,-11967.964844,9179.632812,1.066236,0.0,0.0,-65.150024
815 15 18 16 17 12 2021,-11967.945312,9179.606445,1.042669,0.0,0.0,-65.086105
842 15 18 16 17 12 2021,-11967.926758,9179.582031,1.020552,0.0,0.0,-65.026131
867 15 18 16 17 12 2021,-11967.910156,9179.558594,0.999828,0.0,0.0,-64.969925
903 15 18 16 17 12 2021,-11967.894531,9179.537109,0.980343,0.0,0.0,-64.917068
927 15 18 16 17 12 2021,-11967.879883,9179.516602,0.96213,0.0,0.0,-64.867676
952 15 18 16 17 12 2021,-11967.866211,9179.49707,0.945118,0.0,0.0,-64.821548
991 15 18 16 17 12 2021,-11967.852539,9179.479492,0.929159,0.0,0.0,-64.778252
15 16 18 16 17 12 2021,-11967.839844,9179.462891,0.914293,0.0,0.0,-64.737938
40 16 18 16 17 12 2021,-11967.828125,9179.447266,0.900451,0.0,0.0,-64.700401
63 16 18 16 17 12 2021,-11967.817383,9179.432617,0.887586,0.0,0.0,-64.665504
88 16 18 16 17 12 2021,-11967.807617,9179.418945,0.87563,0.0,0.0,-64.633072
124 16 18 16 17 12 2021,-11967.798828,9179.40625,0.864482,0.0,0.0,-64.602844
147 16 18 16 17 12 2021,-11967.790039,9179.394531,0.854152,0.0,0.0,-64.574821
170 16 18 16 17 12 2021,-11967.782227,9179.383789,0.844588,0.0,0.0,-64.548874
193 16 18 16 17 12 2021,-11967.775391,9179.374023,0.835736,0.0,0.0,-64.524879
216 16 18 16 17 12 2021,-11967.768555,9179.365234,0.827553,0.0,0.0,-64.502686
239 16 18 16 17 12 2021,-11967.762695,9179.356445,0.819994,0.0,0.0,-64.482178
262 16 18 16 17 12 2021,-11967.756836,9179.348633,0.813015,0.0,0.0,-64.463257
287 16 18 16 17 12 2021,-11967.751953,9179.341797,0.806576,0.0,0.0,-64.445786
324 16 18 16 17 12 2021,-11967.74707,9179.334961,0.800614,0.0,0.0,-64.429611
350 16 18 16 17 12 2021,-11967.742188,9179.329102,0.795123,0.0,0.0,-64.414719
373 16 18 16 17 12 2021,-11967.738281,9179.323242,0.790074,0.0,0.0,-64.401031
396 16 18 16 17 12 2021,-11967.734375,9179.318359,0.785436,0.0,0.0,-64.388458
421 16 18 16 17 12 2021,-11967.734375,9179.318359,0.785436,0.0,0.0,-64.388458
458 16 18 16 17 12 2021,-11967.694336,9179.28418,0.790346,0.0,0.0,-64.469826
482 16 18 16 17 12 2021,-11967.657227,9179.25293,0.794858,0.0,0.0,-64.544594
507 16 18 16 17 12 2021,-11967.623047,9179.223633,0.799002,0.0,0.0,-64.613274
530 16 18 16 17 12 2021,-11967.591797,9179.197266,0.802799,0.0,0.0,-64.676201
556 16 18 16 17 12 2021,-11967.563477,9179.172852,0.806278,0.0,0.0,-64.733864
590 16 18 16 17 12 2021,-11967.563477,9179.172852,0.806278,0.0,0.0,-64.733864
613 16 18 16 17 12 2021,-11967.538086,9179.162109,0.81181,0.0,0.0,-64.887665
636 16 18 16 17 12 2021,-11967.515625,9179.152344,0.816839,0.0,0.0,-65.027512
660 16 18 16 17 12 2021,-11967.495117,9179.143555,0.82141,0.0,0.0,-65.154625
683 16 18 16 17 12 2021,-11967.476562,9179.134766,0.82556,0.0,0.0,-65.27005
706 16 18 16 17 12 2021,-11967.459961,9179.126953,0.829329,0.0,0.0,-65.374855
731 16 18 16 17 12 2021,-11967.444336,9179.120117,0.832748,0.0,0.0,-65.469933
770 16 18 16 17 12 2021,-11967.430664,9179.114258,0.835859,0.0,0.0,-65.556442
793 16 18 16 17 12 2021,-11967.417969,9179.108398,0.838678,0.0,0.0,-65.634834
817 16 18 16 17 12 2021,-11967.40625,9179.103516,0.841231,0.0,0.0,-65.705826
841 16 18 16 17 12 2021,-11967.395508,9179.098633,0.843542,0.0,0.0,-65.770103
867 16 18 16 17 12 2021,-11967.385742,9179.094727,0.845633,0.0,0.0,-65.828255
903 16 18 16 17 12 2021,-11967.376953,9179.09082,0.847529,0.0,0.0,-65.880959
926 16 18 16 17 12 2021,-11967.369141,9179.086914,0.849242,0.0,0.0,-65.928604
950 16 18 16 17 12 2021,-11967.362305,9179.083984,0.850789,0.0,0.0,-65.971611
976 16 18 16 17 12 2021,-11967.356445,9179.081055,0.852185,0.0,0.0,-66.01046
999 16 18 16 17 12 2021,-11967.350586,9179.078125,0.853445,0.0,0.0,-66.045494
36 17 18 16 17 12 2021,-11967.345703,9179.076172,0.854583,0.0,0.0,-66.077148
59 17 18 16 17 12 2021,-11967.34082,9179.074219,0.855609,0.0,0.0,-66.105652
82 17 18 16 17 12 2021,-11967.336914,9179.072266,0.856532,0.0,0.0,-66.131332
109 17 18 16 17 12 2021,-11967.333008,9179.070312,0.857363,0.0,0.0,-66.154449
132 17 18 16 17 12 2021,-11967.330078,9179.069336,0.858111,0.0,0.0,-66.17524
170 17 18 16 17 12 2021,-11967.327148,9179.068359,0.858784,0.0,0.0,-66.193977
195 17 18 16 17 12 2021,-11967.324219,9179.067383,0.859389,0.0,0.0,-66.2108
217 17 18 16 17 12 2021,-11967.321289,9179.066406,0.859933,0.0,0.0,-66.225914
240 17 18 16 17 12 2021,-11967.319336,9179.06543,0.86042,0.0,0.0,-66.239456
264 17 18 16 17 12 2021,-11967.317383,9179.064453,0.860857,0.0,0.0,-66.251602
286 17 18 16 17 12 2021,-11967.31543,9179.063477,0.861248,0.0,0.0,-66.262497
308 17 18 16 17 12 2021,-11967.313477,9179.0625,0.861599,0.0,0.0,-66.272247
331 17 18 16 17 12 2021,-11967.3125,9179.061523,0.861913,0.0,0.0,-66.280975
368 17 18 16 17 12 2021,-11967.311523,9179.060547,0.862195,0.0,0.0,-66.288818
392 17 18 16 17 12 2021,-11967.310547,9179.060547,0.862447,0.0,0.0,-66.295815
415 17 18 16 17 12 2021,-11967.30957,9179.060547,0.862672,0.0,0.0,-66.302086
438 17 18 16 17 12 2021,-11967.308594,9179.060547,0.862873,0.0,0.0,-66.307671
462 17 18 16 17 12 2021,-11967.307617,9179.060547,0.863052,0.0,0.0,-66.31266
485 17 18 16 17 12 2021,-11967.306641,9179.060547,0.863212,0.0,0.0,-66.317116
509 17 18 16 17 12 2021,-11967.305664,9179.060547,0.863355,0.0,0.0,-66.321091
532 17 18 16 17 12 2021,-11967.304688,9179.060547,0.863483,0.0,0.0,-66.324631
555 17 18 16 17 12 2021,-11967.304688,9179.060547,0.863596,0.0,0.0,-66.327789
591 17 18 16 17 12 2021,-11967.304688,9179.060547,0.863697,0.0,0.0,-66.330597
614 17 18 16 17 12 2021,-11967.304688,9179.060547,0.863788,0.0,0.0,-66.333115
638 17 18 16 17 12 2021,-11967.304688,9179.060547,0.863868,0.0,0.0,-66.335342
663 17 18 16 17 12 2021,-11967.304688,9179.060547,0.863939,0.0,0.0,-66.337318
685 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864002,0.0,0.0,-66.339066
710 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864058,0.0,0.0,-66.340637
748 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864108,0.0,0.0,-66.342033
771 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864153,0.0,0.0,-66.343269
798 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864192,0.0,0.0,-66.34436
822 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864227,0.0,0.0,-66.345329
860 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864258,0.0,0.0,-66.346176
884 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864285,0.0,0.0,-66.346939
909 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864309,0.0,0.0,-66.347618
932 17 18 16 17 12 2021,-11967.304688,9179.060547,0.86433,0.0,0.0,-66.348206
969 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864349,0.0,0.0,-66.348724
992 17 18 16 17 12 2021,-11967.304688,9179.060547,0.864366,0.0,0.0,-66.34919
13 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864381,0.0,0.0,-66.349602
40 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864394,0.0,0.0,-66.34996
63 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864405,0.0,0.0,-66.350281
88 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864415,0.0,0.0,-66.350563
125 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864424,0.0,0.0,-66.3508
149 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864432,0.0,0.0,-66.351021
175 18 18 16 17 12 2021,-11967.304688,9179.060547,0.864439,0.0,0.0,-66.351219
198 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864445,0.0,0.0,-66.351379
236 18 18 16 17 12 2021,-11967.303711,9179.05957,0.86445,0.0,0.0,-66.351524
261 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864455,0.0,0.0,-66.351654
284 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864459,0.0,0.0,-66.351776
308 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864462,0.0,0.0,-66.351868
332 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864465,0.0,0.0,-66.351959
356 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864468,0.0,0.0,-66.352043
391 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864471,0.0,0.0,-66.352112
414 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864473,0.0,0.0,-66.352158
438 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864474,0.0,0.0,-66.352203
462 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864476,0.0,0.0,-66.352249
486 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864477,0.0,0.0,-66.352295
511 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864479,0.0,0.0,-66.352318
547 18 18 16 17 12 2021,-11967.303711,9179.05957,0.86448,0.0,0.0,-66.352356
571 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864481,0.0,0.0,-66.352371
596 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864481,0.0,0.0,-66.352402
619 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864482,0.0,0.0,-66.352417
642 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864483,0.0,0.0,-66.352432
666 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864483,0.0,0.0,-66.352448
702 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864484,0.0,0.0,-66.352463
726 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864484,0.0,0.0,-66.35247
748 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864485,0.0,0.0,-66.352493
770 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864485,0.0,0.0,-66.352501
795 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864485,0.0,0.0,-66.352501
818 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864485,0.0,0.0,-66.352516
842 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352516
865 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352524
901 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352516
924 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352531
948 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352531
971 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352539
994 18 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352539
17 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352539
42 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352539
65 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352547
103 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864486,0.0,0.0,-66.352547
127 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
150 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
176 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
213 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
239 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
264 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
301 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
327 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
351 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
374 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
399 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
434 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
459 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
482 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
507 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
529 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
552 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
576 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
612 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
636 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
660 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
683 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
706 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
731 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
754 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
790 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
814 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
836 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
858 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
881 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
903 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
926 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
950 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
973 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
997 19 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
35 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
58 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
81 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
105 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
129 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
152 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
191 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
215 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
238 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
262 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
286 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
310 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
345 20 18 16 17 12 2021,-11967.303711,9179.05957,0.864487,0.0,0.0,-66.352547
369 20 18 16 17 12 2021,-11967.302734,9179.058594,0.864487,0.0,0.0,-66.352547
393 20 18 16 17 12 2021,-11967.302734,9179.058594,0.864487,0.0,0.0,-66.352547
418 20 18 16 17 12 2021,-11967.302734,9179.058594,0.864487,0.0,0.0,-66.352547
441 20 18 16 17 12 2021,-11967.283203,9179.131836,0.778545,0.0,0.0,-66.524895
465 20 18 16 17 12 2021,-11967.266602,9179.192383,0.706766,0.0,0.0,-66.668846
502 20 18 16 17 12 2021,-11967.25293,9179.243164,0.646739,0.0,0.0,-66.789215
526 20 18 16 17 12 2021,-11967.241211,9179.286133,0.59669,0.0,0.0,-66.889587
549 20 18 16 17 12 2021,-11967.231445,9179.321289,0.555003,0.0,0.0,-66.973183
574 20 18 16 17 12 2021,-11967.223633,9179.350586,0.520299,0.0,0.0,-67.042786
597 20 18 16 17 12 2021,-11967.216797,9179.375,0.491436,0.0,0.0,-67.10067
621 20 18 16 17 12 2021,-11967.210938,9179.395508,0.467447,0.0,0.0,-67.148773
658 20 18 16 17 12 2021,-11967.206055,9179.412109,0.447488,0.0,0.0,-67.188789
681 20 18 16 17 12 2021,-11967.202148,9179.425781,0.430931,0.0,0.0,-67.222
704 20 18 16 17 12 2021,-11967.199219,9179.4375,0.417209,0.0,0.0,-67.249519
729 20 18 16 17 12 2021,-11967.196289,9179.447266,0.405842,0.0,0.0,-67.272308
751 20 18 16 17 12 2021,-11967.194336,9179.455078,0.396437,0.0,0.0,-67.291168
773 20 18 16 17 12 2021,-11967.192383,9179.461914,0.388661,0.0,0.0,-67.306763
799 20 18 16 17 12 2021,-11967.191406,9179.467773,0.382234,0.0,0.0,-67.319649
834 20 18 16 17 12 2021,-11967.19043,9179.472656,0.376918,0.0,0.0,-67.330322
858 20 18 16 17 12 2021,-11967.189453,9179.476562,0.372534,0.0,0.0,-67.339111
882 20 18 16 17 12 2021,-11967.188477,9179.479492,0.36892,0.0,0.0,-67.346359
905 20 18 16 17 12 2021,-11967.1875,9179.482422,0.365945,0.0,0.0,-67.352318
928 20 18 16 17 12 2021,-11967.186523,9179.484375,0.363497,0.0,0.0,-67.357231
951 20 18 16 17 12 2021,-11967.186523,9179.486328,0.361484,0.0,0.0,-67.361267
975 20 18 16 17 12 2021,-11967.186523,9179.487305,0.35983,0.0,0.0,-67.364578
998 20 18 16 17 12 2021,-11967.186523,9179.488281,0.358473,0.0,0.0,-67.36731
23 21 18 16 17 12 2021,-11967.186523,9179.489258,0.357359,0.0,0.0,-67.369537
